fid,agency_cd,site_no,station_nm,dec_lat_va,dec_long_v,coord_acy_,dec_coord_,state_cd,alt_va,alt_acy_va,alt_datum_,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"10277",USGS,"6466700","LEWIS AND CLARK LAKE AT SPRINGFIELD,SD",42.85583236,-97.885346,M,NAD83,"46",1200,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10278",USGS,"6467500","MISSOURI R AT YANKTON,SD",42.86610887,-97.3939479,M,NAD83,"46",1140.2,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10279",USGS,"6471000","JAMES R AT COLUMBIA,SD",45.6035795,-98.3103756,M,NAD83,"46",1272.91,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10280",USGS,"6471065","ELM RIVER NEAR FREDERICK,SD",45.8374753,-98.7020456,R,NAD83,"46",1455,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10281",USGS,"6471500","ELM R AT WESTPORT,SD",45.6560866,-98.4970402,M,NAD83,"46",1309.3,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10282",USGS,"6471510","ELM RIVER NEAR ORDWAY,SD",45.5622505,-98.412818,R,NAD83,"46",1300,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10283",USGS,"6471770","MOCCASIN CREEK AT ABERDEEN, SD",45.4705582,-98.4539833,R,NAD83,"46",1285.74,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10284",USGS,"6471800","FOOT CREEK NEAR ABERDEEN, SD",45.51919906,-98.577541,R,NAD83,"46",1318.17,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10285",USGS,"6472000","JAMES R NEAR STRATFORD,SD",45.24163936,-98.3914819,M,NAD83,"46",1254.29,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10286",USGS,"6473000","JAMES R AT ASHTON,SD",44.99830768,-98.480927,M,NAD83,"46",1244.4,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10287",USGS,"6475000","JAMES R NEAR REDFIELD,SD",44.91053097,-98.4720386,M,NAD83,"46",1239.5,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10288",USGS,"6476000","JAMES R AT HURON,SD",44.36359475,-98.199257,R,NAD83,"46",1223.44,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10289",USGS,"6477000","JAMES R NEAR FORESTBURG,SD",43.9738721,-98.070916,M,NAD83,"46",1208.34,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10290",USGS,"6477500","FIRESTEEL CR NEAR MOUNT VERNON,SD",43.77640219,-98.2456658,"1",NAD83,"46",1297.22,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10291",USGS,"6478000","JAMES R NEAR MITCHELL,SD",43.65887165,-97.9192403,M,NAD83,"46",1193.48,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10292",USGS,"6478500","JAMES R NEAR SCOTLAND,SD",43.1858255,-97.635622,M,NAD83,"46",1168.02,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10293",USGS,"6478513",JAMES RIVER NR YANKTON SD,42.9958297,-97.3697806,M,NAD83,"46",1153.38,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10294",USGS,"6478600","EAST FORK VERMILLION RIVER NEAR PARKER, SD",43.44525895,-97.1097788,M,NAD83,"46",1320,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10295",USGS,"6478690","WEST FORK VERMILLION R NEAR PARKER,SD",43.41562216,-97.2051972,M,NAD83,"46",1340,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10296",USGS,"6479010","VERMILLION RIVER NR VERMILLION,SD",42.8172187,-96.9242106,M,NAD83,"46",1121.65,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10297",USGS,"6479215","BIG SIOUX RIVER NR FLORENCE,SD",45.18079549,-97.1861904,M,NAD83,"46",1780.57,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10298",USGS,"6479438","BIG SIOUX R NEAR WATERTOWN,SD",45.0060753,-97.1650756,M,NAD83,"46",1726.66,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10299",USGS,"6479449","LAKE KAMPESKA AT WATER PLANT AT WATERTOWN, SD",44.91724198,-97.1874365,R,NAD83,"46",1700,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10300",USGS,"6479452","BIG SIOUX RIVER AT LAKE KAMPESKA NR WATERTOWN, SD",44.94885319,-97.1609083,R,NAD83,"46",1700,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10301",USGS,"6479490","MUD CREEK NEAR RAUVILLE, SD",45.0081867,-97.1062133,R,NAD83,"46",1757.78,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10302",USGS,"6479498","SOUTH BRANCH TRIB MUD CR NR RAUVILLE, SD",44.95302009,-97.1067403,R,NAD83,"46",1735.43,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10303",USGS,"6479500","BIG SIOUX R AT WATERTOWN,SD",44.94246436,-97.1461856,M,NAD83,"46",1711.41,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10304",USGS,"6479512","BIG SIOUX R AT BROADWAY AT WATERTOWN, SD",44.88940887,-97.118962,M,NAD83,"46",1701.41,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10305",USGS,"6479515","WILLOW CR NEAR WATERTOWN,SD",44.9188536,-97.0456271,R,NAD83,"46",1731.29,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10306",USGS,"6479520","BIG SIOUX RIVER BELOW WATERTOWN, SD",44.8477423,-97.049515,M,NAD83,"46",1694.29,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10307",USGS,"6479525","BIG SIOUX R NEAR CASTLEWOOD,SD",44.7315478,-97.0446518,M,NAD83,"46",1667.52,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10308",USGS,"6479770","BIG SIOUX RIVER NEAR BRUCE, SD",44.4675224,-96.8874204,R,NAD83,"46",1620,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10309",USGS,"6480000","BIG SIOUX RIVER NEAR BROOKINGS,SD",44.1802473,-96.749496,M,NAD83,"46",1551.91,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10310",USGS,"6480650",FLANDREAU CR ABOVE FLANDREAU SD,44.06269306,-96.485626,M,NAD83,"46",1555,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10311",USGS,"6481000","BIG SIOUX R NEAR DELL RAPIDS,SD",43.79044595,-96.7456623,M,NAD83,"46",1455.99,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10312",USGS,"6481400","BIG SIOUX RIVER BELOW DIVERSION AT SIOUX FALLS, SD",43.5730307,-96.7642179,R,NAD83,"46",1403.55,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10313",USGS,"6481480","SKUNK CR NR CHESTER,SD",43.8481959,-96.8368313,M,NAD83,"46",1557.23,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10314",USGS,"6481493","SKUNK CREEK NEAR HARTFORD, SD",43.6361151,-96.9004154,R,NAD83,"46",1470.89,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10315",USGS,"6481497","WILLOW CREEK NEAR CROOKS, SD",43.63080885,-96.8272749,R,NAD83,"46",1474.62,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10316",USGS,"6481500","SKUNK CR AT SIOUX FALLS,SD",43.53358676,-96.7908849,M,NAD83,"46",1400.1,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10317",USGS,"6482000",BIG SIOUX R AT SIOUX FALLS SD,43.5010864,-96.748384,M,NAD83,"46",1392.83,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10318",USGS,"6482010","SILVER CREEK AT SIOUX FALLS, SD",43.602197,-96.731717,R,NAD83,"46",1420.17,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10319",USGS,"6482020","BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS,SD",43.56700265,-96.7113274,M,NAD83,"46",1294.18,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10320",USGS,"6482610","SPLIT ROCK CR AT CORSON,SD",43.61636276,-96.5653227,M,NAD83,"46",1304.22,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10321",USGS,"6483950","BIG SIOUX RIVER NR HAWARDEN, IA",43.05137597,-96.4897545,R,NAD83,"46",1150,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10322",USGS,"6485910","BIG SIOUX RIVER NR JEFFERSON, SD",42.6263833,-96.5155868,R,NAD83,"46",1070,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10323",USGS,"6485950","BIG SIOUX RIVER AT SIOUX CITY, IA",42.52443909,-96.480503,R,NAD83,"19",1060,,,"2","4","46","01785534","46",SD,South Dakota,"00",G4000,A,"196345228871","3384471850","+44.4467957","-100.2381762"
"10442",USGS,"1613900","HOGUE CREEK NEAR HAYFIELD, VA",39.2145479,-78.2880592,U,NAD83,"51",668.6,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10443",USGS,"1615000","OPEQUON CREEK NEAR BERRYVILLE, VA",39.1747222,-78.0783333,S,NAD83,"51",502.61,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10444",USGS,"1616100","DRY MARSH RUN NEAR BERRYVILLE, VA",39.19259167,-78.0686306,S,NAD83,"51",500.64,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10445",USGS,"1620500","NORTH RIVER NEAR STOKESVILLE, VA",38.335,-79.2391667,S,NAD83,"51",2050.67,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10446",USGS,"1621050","MUDDY CREEK AT MOUNT CLINTON, VA",38.48679008,-78.96030749,U,NAD83,"51",1360.21,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10447",USGS,"1622000","NORTH RIVER NEAR BURKETOWN, VA",38.3404051,-78.9136385,U,NAD83,"51",1103.49,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10448",USGS,"1622464","MIDDLE RIVER ABOVE ROUTE 250 NEAR CHURCHVILLE, VA",38.2085833,-79.1341944,"1",NAD83,"51",1380.19,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10449",USGS,"162246784","BUCKHORN CREEK ABOVE RT 250 NR LONE FOUNTAIN, VA",38.28538889,-79.2374722,"1",NAD83,"51",1730.67,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10450",USGS,"1625000","MIDDLE RIVER NEAR GROTTOES, VA",38.26179616,-78.8619703,U,NAD83,"51",1061.51,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10451",USGS,"162588350","SOUTH FORK BACK CREEK AT RT 814 NEAR SHERANDO, VA",37.9218611,-78.9873056,"1",NAD83,"51",1700.84,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10452",USGS,"1626000","SOUTH RIVER NEAR WAYNESBORO, VA",38.0576362,-78.90807949,U,NAD83,"51",1296.2,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10453",USGS,"1626850","SOUTH RIVER NEAR DOOMS, VA",38.08874648,-78.8769683,U,NAD83,"51",1247.04,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10454",USGS,"1627500","SOUTH RIVER AT HARRISTON, VA",38.21874208,-78.8366915,U,NAD83,"51",1129.87,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10455",USGS,"1628500","S F SHENANDOAH RIVER NEAR LYNNWOOD, VA",38.32262796,-78.7547457,U,NAD83,"51",1001.74,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10456",USGS,"1629500","S F SHENANDOAH RIVER NEAR LURAY, VA",38.6462305,-78.5347329,U,NAD83,"51",721.76,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10457",USGS,"1631000","S F SHENANDOAH RIVER AT FRONT ROYAL, VA",38.91400059,-78.21083388,U,NAD83,"51",468.93,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10458",USGS,"1632000","N F SHENANDOAH RIVER AT COOTES STORE, VA",38.63706254,-78.852803,U,NAD83,"51",1050.68,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10459",USGS,"1632082","LINVILLE CREEK AT BROADWAY, VA",38.60678588,-78.803357,U,NAD83,"51",1029.9,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10460",USGS,"1632900","SMITH CREEK NEAR NEW MARKET, VA",38.69345016,-78.6427935,U,NAD83,"51",880.84,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10461",USGS,"1633000","N F SHENANDOAH RIVER AT MOUNT JACKSON, VA",38.74567048,-78.6389042,U,NAD83,"51",838.55,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10462",USGS,"1634000","N F SHENANDOAH RIVER NEAR STRASBURG, VA",38.9767759,-78.3361152,U,NAD83,"51",493.4,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10463",USGS,"1634500","CEDAR CREEK NEAR WINCHESTER, VA",39.0812176,-78.3294486,U,NAD83,"51",647.09,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10464",USGS,"1635500","PASSAGE CREEK NEAR BUCKTON, VA",38.95816564,-78.2666685,U,NAD83,"51",525.14,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10465",USGS,"1636316","SPOUT RUN AT RT 621 NEAR MILLWOOD, VA",39.067025,-78.0037528,S,NAD83,"51",429.54,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10466",USGS,"1636690","PINEY RUN NEAR LOVETTSVILLE, VA",39.3108333,-77.7185,S,NAD83,"51",397.07,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10467",USGS,"1638350","S F CATOCTIN CREEK AT RT 698 NEAR WATERFORD, VA",39.1911111,-77.6154444,S,NAD83,"51",335.84,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10468",USGS,"1638420","N F CATOCTIN CREEK AT RT 681 NEAR WATERFORD, VA",39.205,-77.62388889,S,NAD83,"51",325.21,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10469",USGS,"1638480","CATOCTIN CREEK AT TAYLORSTOWN, VA",39.25510206,-77.5763778,U,NAD83,"51",247.37,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10470",USGS,"1643590","LIMESTONE BRANCH NEAR LEESBURG, VA",39.1676111,-77.5359167,S,NAD83,"51",219.97,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10471",USGS,"1643700","GOOSE CREEK NEAR MIDDLEBURG, VA",38.98649818,-77.7966614,U,NAD83,"51",327.49,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10472",USGS,"1643805","N F GOOSE CREEK AT RT 729 NEAR LINCOLN, VA",39.07230556,-77.6839444,S,NAD83,"51",294.81,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10473",USGS,"1643880","BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE, VA",39.0377222,-77.72225,S,NAD83,"51",307.03,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10474",USGS,"1644000","GOOSE CREEK NEAR LEESBURG, VA",39.01955309,-77.5774918,U,NAD83,"51",248.93,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10475",USGS,"1644280","BROAD RUN NEAR LEESBURG, VA",39.04641667,-77.43238889,S,NAD83,"51",193.65,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10476",USGS,"1645704","DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",38.88469518,-77.3324293,"1",NAD83,"51",288.1,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10477",USGS,"1645762","S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",38.90888916,-77.3382627,"1",NAD83,"51",275.16,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10478",USGS,"1646000","DIFFICULT RUN NEAR GREAT FALLS, VA",38.97594346,-77.24581439,U,NAD83,"51",150.94,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10479",USGS,"1646305","DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",38.95977716,-77.1756743,"1",NAD83,"51",177.18,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10480",USGS,"1652500","FOURMILE RUN AT ALEXANDRIA, VA",38.8433333,-77.0858611,"1",NAD83,"51",27.66,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10481",USGS,"1653000","CAMERON RUN AT ALEXANDRIA, VA",38.8065021,-77.1097011,S,NAD83,"51",22.5,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10482",USGS,"1654000","ACCOTINK CREEK NEAR ANNANDALE, VA",38.81289066,-77.2283158,U,NAD83,"51",190.6,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10483",USGS,"1654500","LONG BRANCH NEAR ANNANDALE, VA",38.8109462,-77.2349827,U,NAD83,"51",190.64,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10484",USGS,"1655794","TURKEY RUN AT ROUTE 643 NEAR CATLETT, VA",38.67577778,-77.7475556,"1",NAD83,"51",376.72,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10485",USGS,"1656000","CEDAR RUN NEAR CATLETT, VA",38.63678689,-77.6249897,U,NAD83,"51",199.15,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10486",USGS,"1656903","FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA",38.8823899,-77.4319047,"1",NAD83,"51",256.8,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10487",USGS,"1658500","S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.5873427,-77.4285958,U,NAD83,"51",237.83,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10488",USGS,"1660400","AQUIA CREEK NEAR GARRISONVILLE, VA",38.49040138,-77.4335942,U,NAD83,"51",119.68,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10489",USGS,"1661977","CARTER RUN AT ROUTE 681 NEAR JEFFERSONTON, VA",38.7244722,-77.9105278,"1",NAD83,"51",329.71,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10490",USGS,"1662800","BATTLE RUN NEAR LAUREL MILLS, VA",38.65567564,-78.0738869,U,NAD83,"51",374.62,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10491",USGS,"1663500","HAZEL RIVER AT RIXEYVILLE, VA",38.59178867,-77.9649962,U,NAD83,"51",287.74,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10492",USGS,"1664000","RAPPAHANNOCK RIVER AT REMINGTON, VA",38.53067996,-77.8136045,U,NAD83,"51",251.6,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10493",USGS,"1665500","RAPIDAN RIVER NEAR RUCKERSVILLE, VA",38.28068606,-78.340007,U,NAD83,"51",439.44,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10494",USGS,"1666500","ROBINSON RIVER NEAR LOCUST DALE, VA",38.32513047,-78.0955557,U,NAD83,"51",283.7,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10495",USGS,"1667500","RAPIDAN RIVER NEAR CULPEPER, VA",38.35040774,-77.9749972,U,NAD83,"51",241.36,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10496",USGS,"1668000","RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA",38.30846178,-77.52915268,S,NAD83,"51",63.69,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10497",USGS,"1669000","PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.8770819,-76.900521,U,NAD83,"51",0.5,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10498",USGS,"1669520","DRAGON SWAMP AT MASCOT, VA",37.6337529,-76.6963468,U,NAD83,"51",21.6,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10499",USGS,"1670400","NORTH ANNA RIVER NEAR PARTLOW, VA",38.01291599,-77.7011007,U,NAD83,"51",167.45,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10500",USGS,"1671020","NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA",37.85014024,-77.42775949,U,NAD83,"51",43,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10501",USGS,"1671025","NORTH ANNA RIVER ABOVE LITTLE RIVER NR DOSWELL, VA",37.8256964,-77.4260929,S,NAD83,"51",35.3,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10502",USGS,"1671100","LITTLE RIVER NEAR DOSWELL, VA",37.8726401,-77.5130392,U,NAD83,"51",132.3,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10503",USGS,"1672500","SOUTH ANNA RIVER NEAR ASHLAND, VA",37.796809,-77.5488744,S,NAD83,"51",82.7,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
"10504",USGS,"1673000","PAMUNKEY RIVER NEAR HANOVER, VA",37.76764189,-77.3322018,U,NAD83,"51",13.88,,,"3","5","51","01779803","51",VA,Virginia,"00",G4000,A,"102254240128","8532012665","+37.5222512","-078.6681938"
